Molecule ChEMBL ID,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Action Type,InChI,Potency,Molecular Weight_standardized,AlogP_standardized,Standard Value_standardized,pChEMBL Value_standardized,Ligand Efficiency LE_standardized,Ligand Efficiency LLE_standardized,Ligand Efficiency SEI_standardized
CHEMBL3931880,528.9,1.0,4.0,BDBM191665,Cc1oc2c(c1CC(=O)Nc1nc(-c3ccc(OC(F)(F)F)c(Cl)c3)cs1)c(=O)n(C)c(=O)n2C,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H16ClF3N4O5S/c1-9-11(16-17(31)28(2)20(32)29(3)18(16)33-9)7-15(30)27-19-26-13(8-35-19)10-4-5-14(12(22)6-10)34-21(23,24)25/h4-6,8H,7H2,1-3H3,(H,26,27,30)","Low Potency 
(larger than 10 $\mu$M)",0.8260477388961771,-0.5663075123144986,0.24624046562336077,,,,
CHEMBL3894821,463.57,0.0,3.2,BDBM191667,CN1C(=O)c2c(ncn2CC(=O)Nc2nc(-c3ccc(C(C)(C)C)cc3)cs2)N2CCN=C12,IC50,10000.0,nM,,,,,,,,"InChI=1S/C23H25N7O2S/c1-23(2,3)15-7-5-14(6-8-15)16-12-33-21(26-16)27-17(31)11-29-13-25-19-18(29)20(32)28(4)22-24-9-10-30(19)22/h5-8,12-13H,9-11H2,1-4H3,(H,26,27,31)","Low Potency 
(larger than 10 $\mu$M)",0.13593201680803688,-1.1725193349737704,0.24624046562336077,,,,
CHEMBL3932546,528.9,1.0,4.0,BDBM191714,Cc1oc2c(c1CC(=O)Nc1nc(-c3ccc(Cl)c(OC(F)(F)F)c3)cs1)c(=O)n(C)c(=O)n2C,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H16ClF3N4O5S/c1-9-11(16-17(31)28(2)20(32)29(3)18(16)33-9)7-15(30)27-19-26-13(8-35-19)10-4-5-12(22)14(6-10)34-21(23,24)25/h4-6,8H,7H2,1-3H3,(H,26,27,30)","Low Potency 
(larger than 10 $\mu$M)",0.8260477388961771,-0.5663075123144986,0.24624046562336077,,,,
CHEMBL4777173,272.39,0.0,4.47,2,C=C1[C@H](C)CC[C@@H](C(C)C)[C@@H]1OC(=O)c1ccccc1,IC50,2000.0,nM,5.7,,20.92,0.39,1.23,21.67,ANTAGONIST,"InChI=1S/C18H24O2/c1-12(2)16-11-10-13(3)14(4)17(16)20-18(19)15-8-6-5-7-9-15/h5-9,12-13,16-17H,4,10-11H2,1-3H3/t13-,16+,17-/m1/s1","Medium Potency 
(between 1 and 10 $\mu$M)",-1.8836045475392873,-0.21015806650217664,-0.24610173334067054,-1.0949868268262934,1.153721419108604,-0.6456601773627169,3.054113466363997
CHEMBL4240425,432.45,1.0,6.04,5,O=C(c1ccc2ncccc2c1)N1CCc2ccccc2[C@H]1c1ccc(C(F)(F)F)cc1,IC50,390.0,nM,6.41,,14.82,0.27,0.37,19.3,,"InChI=1S/C26H19F3N2O/c27-26(28,29)21-10-7-18(8-11-21)24-22-6-2-1-4-17(22)13-15-31(24)25(32)20-9-12-23-19(16-20)5-3-14-30-23/h1-12,14,16,24H,13,15H2/t24-/m1/s1","High Potency 
(less than 1 $\mu$M)",-0.19280518312129014,0.9795326354666445,-0.34518560088218186,-0.47925448618028643,-0.6490770578092144,-1.408520075016926,2.4326953940036264
CHEMBL3577907,447.44,1.0,5.01,31,C[C@H](c1ccc(F)cc1F)N(Cc1cccc(C(=O)O)n1)C(=O)c1cc2ccccc2cn1,IC50,190.0,nM,6.72,,15.02,0.28,1.71,8.06,,"InChI=1S/C25H19F2N3O3/c1-15(20-10-9-18(26)12-21(20)27)30(14-19-7-4-8-22(29-19)25(32)33)24(31)23-11-16-5-2-3-6-17(16)13-28-23/h2-13,15H,14H2,1H3,(H,32,33)/t15-/m1/s1","High Potency 
(less than 1 $\mu$M)",-0.034457797936823104,0.19903491379283186,-0.35749415585628264,-0.2104136050531569,-0.4988438513993961,-0.21987790890455364,-0.5144519196379601
CHEMBL3577890,429.45,0.0,4.87,14,C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)n1)C(=O)c1cnc2ccccc2c1,IC50,1159.0,nM,5.94,,13.82,0.25,1.07,7.12,,"InChI=1S/C25H20FN3O3/c1-16(17-9-11-20(26)12-10-17)29(15-21-6-4-8-23(28-21)25(31)32)24(30)19-13-18-5-2-3-7-22(18)27-14-19/h2-14,16H,15H2,1H3,(H,31,32)/t16-/m1/s1","Medium Potency 
(between 1 and 10 $\mu$M)",-0.22449578722758773,0.09294784482745953,-0.2978592070067643,-0.886851951114967,-0.9495434706288511,-0.7875876001821045,-0.7609215348357442
CHEMBL3613642,500.5,1.0,3.58,"26, RN-9893",CC(C)N1CCN(S(=O)(=O)c2ccc(NC(=O)c3ccc(C(F)(F)F)cc3[N+](=O)[O-])cc2)CC1,IC50,30000.0,nM,4.52,,9.04,0.18,0.94,4.01,,"InChI=1S/C21H23F3N4O5S/c1-14(2)26-9-11-27(12-10-26)34(32,33)17-6-4-16(5-7-17)25-20(29)18-8-3-15(21(22,23)24)13-19(18)28(30)31/h3-8,13-14H,9-12H2,1-2H3,(H,25,29)","Low Potency 
(larger than 10 $\mu$M)",0.5260433533565603,-0.8845687192106163,1.477095963033439,-2.118316632406982,-2.0011759154975786,-0.9029036312228572,-1.5763688787347954
CHEMBL3682587,574.58,2.0,6.32,BDBM151675,Cc1c(N(Cc2ccc(OC(F)(F)F)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)nc(OC(C)C)c2ccccc12,IC50,21.0,nM,7.68,,13.36,0.26,1.36,7.24,,"InChI=1S/C28H25F3N2O6S/c1-17(2)38-26-24-7-5-4-6-23(24)18(3)25(32-26)33(16-19-8-12-21(13-9-19)39-28(29,30)31)40(36,37)22-14-10-20(11-15-22)27(34)35/h4-15,17H,16H2,1-3H3,(H,34,35)","High Potency 
(less than 1 $\mu$M)",1.3085900040880691,1.1917067733973898,-0.3678948848093978,0.6221258977921484,-0.7993102642190327,-0.5303441463219642,-0.7294573286402823
CHEMBL3687364,554.59,2.0,6.52,BDBM151757,Cc1c(N(Cc2ccc(CC3(C(F)(F)F)CC3)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,3.9,nM,8.41,,15.16,0.29,1.89,9.6,,"InChI=1S/C29H25F3N2O4S/c1-19-25-5-3-2-4-23(25)17-33-26(19)34(39(37,38)24-12-10-22(11-13-24)27(35)36)18-21-8-6-20(7-9-21)16-28(14-15-28)29(30,31)32/h2-13,17H,14-16,18H2,1H3,(H,35,36)","High Potency 
(less than 1 $\mu$M)",1.097424945393106,1.3432597290622073,-0.36894726625968344,1.2552028114140998,-0.34861064498957856,-0.06020955823274248,-0.11066127346286757
CHEMBL3956560,514.43,1.0,3.74,BDBM191715,Cc1oc2c(c1CC(=O)Nc1nc(-c3ccc(F)c(C(F)(F)F)c3F)cs1)c(=O)n(C)c(=O)n2C,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H15F5N4O4S/c1-8-10(14-17(32)29(2)20(33)30(3)18(14)34-8)6-13(31)28-19-27-12(7-35-19)9-4-5-11(22)15(16(9)23)21(24,25)26/h4-5,7H,6H2,1-3H3,(H,27,28,31)","Low Potency 
(larger than 10 $\mu$M)",0.6731933917568015,-0.7633263546787618,0.24624046562336077,,,,
CHEMBL3697701,207.25,0.0,3.47,BDBM161012,CCC(=N\O)/C(C)=C/c1ccc(F)cc1,IC50,10000.0,nM,,,,,,,,"InChI=1S/C12H14FNO/c1-3-12(14-15)9(2)8-10-4-6-11(13)7-5-10/h4-8,15H,3H2,1-2H3/b9-8+,14-12+","Low Potency 
(larger than 10 $\mu$M)",-2.5717131980340286,-0.967922844826266,0.24624046562336077,,,,
CHEMBL3896592,423.86,0.0,2.26,BDBM191672,Cn1c(=O)c2c(CC(=O)Nc3ccn(-c4ccc(Cl)cc4)n3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H18ClN5O3/c1-25-16-5-3-4-13(19(16)20(29)26(2)21(25)30)12-18(28)23-17-10-11-27(24-17)15-8-6-14(22)7-9-15/h3-11H,12H2,1-2H3,(H,23,24,28)","Low Potency 
(larger than 10 $\mu$M)",-0.283545946212322,-1.884818226598415,0.24624046562336077,,,,
CHEMBL3973094,462.58,0.0,3.84,BDBM191675,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(C(C)(C)C)cc4)cs3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C25H26N4O3S/c1-25(2,3)17-11-9-15(10-12-17)18-14-33-23(26-18)27-20(30)13-16-7-6-8-19-21(16)22(31)29(5)24(32)28(19)4/h6-12,14H,13H2,1-5H3,(H,26,27,30)","Low Potency 
(larger than 10 $\mu$M)",0.12547411745295856,-0.687549876846353,0.24624046562336077,,,,
CHEMBL3896060,458.9,0.0,3.33,BDBM191686,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4cccc(Cl)c4F)cs3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H16ClFN4O3S/c1-26-15-8-3-5-11(17(15)19(29)27(2)21(26)30)9-16(28)25-20-24-14(10-31-20)12-6-4-7-13(22)18(12)23/h3-8,10H,9H2,1-2H3,(H,24,25,28)","Low Potency 
(larger than 10 $\mu$M)",0.08660030974923345,-1.0740099137916388,0.24624046562336077,,,,
CHEMBL3931425,479.44,0.0,2.7,BDBM191693,Cn1c(=O)c2c(ccn2CC(=O)Nc2nc(-c3ccc(OC(F)(F)F)cc3)cs2)n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C20H16F3N5O4S/c1-26-14-7-8-28(16(14)17(30)27(2)19(26)31)9-15(29)25-18-24-13(10-33-18)11-3-5-12(6-4-11)32-20(21,22)23/h3-8,10H,9H2,1-2H3,(H,24,25,29)","Low Potency 
(larger than 10 $\mu$M)",0.30357531253035114,-1.5514017241358151,0.24624046562336077,,,,
CHEMBL3937790,481.43,0.0,2.96,BDBM191694,Cn1c(=O)c2c(ccn2CC(=O)Nc2nc(-c3ccc(C(F)(F)F)c(F)c3)cs2)n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C20H15F4N5O3S/c1-27-14-5-6-29(16(14)17(31)28(2)19(27)32)8-15(30)26-18-25-13(9-33-18)10-3-4-11(12(21)7-10)20(22,23)24/h3-7,9H,8H2,1-2H3,(H,25,26,30)","Low Potency 
(larger than 10 $\mu$M)",0.32459674658752863,-1.354382881771552,0.24624046562336077,,,,
CHEMBL2440148,438.38,0.0,4.76,9d,O=C1CC2(CCN(C(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)Oc2c(F)cccc21,IC50,182.1,nM,6.74,,15.37,0.3,1.98,9.93,,"InChI=1S/C21H18F4N2O4/c22-16-3-1-2-15-17(28)12-20(31-18(15)16)8-10-27(11-9-20)19(29)26-13-4-6-14(7-5-13)30-21(23,24)25/h1-7H,8-12H2,(H,26,29)","High Potency 
(less than 1 $\mu$M)",-0.13016342233784184,0.009593719211809421,-0.3579803437777596,-0.19306903207721263,-0.1983774385797602,0.019624617103163197,-0.02413470642534766
CHEMBL2443082,408.39,1.0,5.24,8c,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CCc3cc(F)ccc3O2)CC1,IC50,666.9,nM,6.18,,15.12,0.29,0.94,14.86,,"InChI=1S/C21H20F4N2O2/c22-16-3-6-18-14(13-16)7-8-20(29-18)9-11-27(12-10-20)19(28)26-17-4-1-15(2-5-17)21(23,24)25/h1-6,13H,7-12H2,(H,26,28)","High Potency 
(less than 1 $\mu$M)",-0.4469638280537968,0.37332081280737284,-0.32814440652053933,-0.6787170754036412,-0.34861064498957856,-0.9029036312228572,1.2685197647715403
CHEMBL3901461,402.49,0.0,4.17,9j,COc1cccc(CN(C(=O)c2ccccc2)[C@@H](C(=O)N(C)C)c2ccccc2)c1,IC50,86000.0,nM,4.07,,10.1,0.19,-0.1,8.16,,"InChI=1S/C25H26N2O3/c1-26(2)25(29)23(20-12-6-4-7-13-20)27(24(28)21-14-8-5-9-15-21)18-19-11-10-16-22(17-19)30-3/h4-17,23H,18H2,1-3H3/t23-/m1/s1","Low Potency 
(larger than 10 $\mu$M)",-0.5092886827961818,-0.43748749999940345,4.923491355781659,-2.508569524365718,-1.8509427090877604,-1.8254318795488775,-0.4882317478084088
CHEMBL4785984,404.9,0.0,4.7,13j,NC(=O)[C@@H](c1ccccc1)N(C(=O)c1ccccc1)[C@@H]1CCc2ccc(Cl)cc21,IC50,120.0,nM,6.92,,17.09,0.33,2.22,10.92,ANTAGONIST,"InChI=1S/C24H21ClN2O2/c25-19-13-11-16-12-14-21(20(16)15-19)27(24(29)18-9-5-2-6-10-18)22(23(26)28)17-7-3-1-4-8-17/h1-11,13,15,21-22H,12,14H2,(H2,26,28)/t21-,22-/m1/s1","High Potency 
(less than 1 $\mu$M)",-0.48383056416412307,-0.035872167487635664,-0.3618021500972179,-0.036967875293718123,0.25232218064969486,0.232515751332245,0.23544499468721206
CHEMBL4763262,406.43,0.0,4.32,13m,NC(=O)[C@@H](c1ccccc1)N(C(=O)c1ccccc1)[C@@H]1CCc2c(F)cc(F)cc21,IC50,100.0,nM,7.0,,17.22,0.32,2.68,11.04,ANTAGONIST,"InChI=1S/C24H20F2N2O2/c25-17-13-19-18(20(26)14-17)11-12-21(19)28(24(30)16-9-5-2-6-10-16)22(23(27)29)15-7-3-1-4-8-15/h1-10,13-14,21-22H,11-12H2,(H2,27,29)/t21-,22-/m1/s1","High Potency 
(less than 1 $\mu$M)",-0.46766835606991103,-0.32382278325078967,-0.363033005594628,0.03241041661005739,0.1020889742398765,0.6405570919379847,0.2669092008826736
CHEMBL4748099,370.45,0.0,4.04,13f,NC(=O)[C@@H](c1ccccc1)N(C(=O)c1ccccc1)[C@@H]1CCc2ccccc21,IC50,270.0,nM,6.57,,17.73,0.32,2.53,10.36,ANTAGONIST,"InChI=1S/C24H22N2O2/c25-23(27)22(18-10-3-1-4-11-18)26(24(28)19-12-5-2-6-13-19)21-16-15-17-9-7-8-14-20(17)21/h1-14,21-22H,15-16H2,(H2,25,27)/t21-,22-/m1/s1","High Potency 
(less than 1 $\mu$M)",-0.8477443346514403,-0.535996921181535,-0.35257073386664234,-0.3404979023727354,0.1020889742398765,0.5075001330448085,0.08861203244172364
CHEMBL3682551,508.6,2.0,6.3,BDBM151638,Cc1c(N(Cc2ccc(-c3ccccc3)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,26.0,nM,7.58,,14.91,0.28,1.29,8.66,,"InChI=1S/C30H24N2O4S/c1-21-28-10-6-5-9-26(28)19-31-29(21)32(37(35,36)27-17-15-25(16-18-27)30(33)34)20-22-11-13-24(14-12-22)23-7-3-2-4-8-23/h2-19H,20H2,1H3,(H,33,34)","High Potency 
(less than 1 $\mu$M)",0.6116079844435639,1.1765514778309076,-0.3675871709350453,0.5354030329124294,-0.4988438513993961,-0.5924373938054465,-0.35713088866065135
CHEMBL3687365,524.57,2.0,6.13,BDBM151758,Cc1c(N(Cc2cc3c(F)cc(F)cc3s2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,1.3,nM,8.89,,16.94,0.34,2.76,10.15,,"InChI=1S/C26H18F2N2O4S2/c1-15-21-5-3-2-4-17(21)13-29-25(15)30(36(33,34)20-8-6-16(7-9-20)26(31)32)14-19-12-22-23(28)10-18(27)11-24(22)35-19/h2-13H,14H2,1H3,(H,31,32)","High Potency 
(less than 1 $\mu$M)",0.7803076336360883,1.0477314655158125,-0.3691072774743467,1.6714725628367528,0.4025553870595132,0.7115208033476783,0.033549671599665765
CHEMBL3687373,557.02,2.0,6.79,BDBM151766,Cc1cc2ccccc2nc1N(Cc1ccc(C(F)(F)C2CC2)c(Cl)c1)S(=O)(=O)c1ccc(C(=O)O)cc1,IC50,1.4,nM,8.85,,15.9,0.32,2.06,10.11,,"InChI=1S/C28H23ClF2N2O4S/c1-17-14-20-4-2-3-5-25(20)32-26(17)33(38(36,37)22-11-7-19(8-12-22)27(34)35)16-18-6-13-23(24(29)15-18)28(30,31)21-9-10-21/h2-8,11-15,21H,9-10,16H2,1H3,(H,34,35)","High Potency 
(less than 1 $\mu$M)",1.1230943347192066,1.5478562192097118,-0.36910112319685967,1.6367834168848643,0.1020889742398765,0.09058832851285713,0.023061602867844932
CHEMBL3687375,540.56,2.0,6.28,BDBM151768,Cc1cc2ccccc2nc1N(Cc1ccc(C(F)(F)C2CC2)c(F)c1)S(=O)(=O)c1ccc(C(=O)O)cc1,IC50,3.1,nM,8.51,,15.74,0.31,2.23,9.72,,"InChI=1S/C28H23F3N2O4S/c1-17-14-20-4-2-3-5-25(20)32-26(17)33(38(36,37)22-11-7-19(8-12-22)27(34)35)16-18-6-13-23(24(29)15-18)28(30,31)21-9-10-21/h2-8,11-15,21H,9-10,16H2,1H3,(H,34,35)","High Potency 
(less than 1 $\mu$M)",0.9492185535226534,1.161396182264426,-0.36899650047957977,1.3419256762938188,-0.04814423216994185,0.24138621525845655,-0.07919706726740552
CHEMBL3682539,538.48,2.0,5.54,BDBM151626,Cc1c(N(Cc2ccc(OC(F)(F)F)cc2)S(=O)(=O)c2ccc(C(=O)[O-])cc2)ncc2ccccc12,IC50,2.7,nM,8.57,,16.59,0.33,3.03,8.85,,"InChI=1S/C25H19F3N2O5S/c1-16-22-5-3-2-4-19(22)14-29-23(16)30(15-17-6-10-20(11-7-17)35-25(26,27)28)36(33,34)21-12-8-18(9-13-21)24(31)32/h2-14H,15H2,1H3,(H,31,32)/p-1","High Potency 
(less than 1 $\mu$M)",0.9272464013422879,0.6006502463045996,-0.36902111758952805,1.393959395221651,0.25232218064969486,0.9510233293553951,-0.30731256218450365
CHEMBL3682570,546.5,2.0,5.86,BDBM151657,Cc1c(N(Cc2cc(F)c(C(F)(F)F)s2)S(=O)(=O)c2ccc(C(=O)[O-])cc2)ncc2ccccc12,IC50,11.0,nM,7.96,,15.17,0.31,2.1,9.09,,"InChI=1S/C23H16F4N2O4S2/c1-13-18-5-3-2-4-15(18)11-28-21(13)29(12-16-10-19(24)20(34-16)23(25,26)27)35(32,33)17-8-6-14(7-9-17)22(30)31/h2-11H,12H2,1H3,(H,30,31)/p-1","High Potency 
(less than 1 $\mu$M)",1.0119659496531233,0.8431349753683085,-0.36851031255810285,0.8649499194553627,-0.04814423216994185,0.1260701842177041,-0.24438414979358006
CHEMBL3682581,526.59,2.0,6.44,BDBM151669,Cc1c(N(Cc2ccc(-c3cccc(F)c3)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,15.0,nM,7.82,,14.86,0.28,1.38,8.93,,"InChI=1S/C30H23FN2O4S/c1-20-28-8-3-2-5-25(28)18-32-29(20)33(38(36,37)27-15-13-23(14-16-27)30(34)35)19-21-9-11-22(12-10-21)24-6-4-7-26(31)17-24/h2-18H,19H2,1H3,(H,34,35)","High Potency 
(less than 1 $\mu$M)",0.8016459737343286,1.2826385467962806,-0.3682641414586208,0.743537908623756,-0.4988438513993961,-0.5126032184695409,-0.28633642472086246
CHEMBL5270316,432.52,0.0,3.86,48,COC(=O)C(NCc1ccccc1)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,IC50,3000.0,nM,5.52,,12.77,0.24,1.66,7.2,ANTAGONIST,"InChI=1S/C26H28N2O4/c1-31-25(29)24(27-18-21-13-7-3-8-14-21)23(17-20-11-5-2-6-12-20)28-26(30)32-19-22-15-9-4-10-16-22/h2-16,23-24,27H,17-19H2,1H3,(H,28,30)/t23-,24?/m0/s1","Medium Potency 
(between 1 and 10 $\mu$M)",-0.19206573569214327,-0.6723945812798713,-0.18455895847016662,-1.2510879836097888,-1.0997766770386694,-0.26423022853561234,-0.739945397372103
CHEMBL5286610,454.41,0.0,4.31,47,O=C(N[C@]1(c2ccc(OC(F)(F)F)cc2)CCOc2cccnc21)c1ccc2[nH]cnc2c1,IC50,4.0,nM,8.4,,18.48,0.35,4.09,9.42,ANTAGONIST,"InChI=1S/C23H17F3N4O3/c24-23(25,26)33-16-6-4-15(5-7-16)22(9-11-32-19-2-1-10-27-20(19)22)30-21(31)14-3-8-17-18(12-14)29-13-28-17/h1-8,10,12-13H,9,11H2,(H,28,29)(H,30,31)/t22-/m0/s1","High Potency 
(less than 1 $\mu$M)",0.03917003893680857,-0.3314004310340311,-0.36894111198219637,1.246530524926128,0.5527885934693307,1.891292505533839,-0.15785758275606016
CHEMBL3682605,598.52,2.0,5.95,BDBM151693,Cc1c(N(Cc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,40.0,nM,7.4,,12.36,0.25,1.45,6.86,,"InChI=1S/C27H20F6N2O5S/c1-16-22-5-3-2-4-19(22)14-34-23(16)35(41(39,40)21-12-8-18(9-13-21)24(36)37)15-17-6-10-20(11-7-17)25(38,26(28,29)30)27(31,32)33/h2-14,38H,15H2,1H3,(H,36,37)","High Potency 
(less than 1 $\mu$M)",1.5614810248563231,0.9113338054174766,-0.36672557208685824,0.37930187612893496,-0.9495434706288511,-0.4505099709860587,-0.829093981592578
CHEMBL3353575,483.9,0.0,4.51,15b,CNC(=O)c1ccc(S(=O)(=O)N(Cc2ccccc2)c2ncc(C(F)(F)F)cc2Cl)cc1,IC50,57.0,nM,7.24,,14.97,0.31,2.73,9.13,,"InChI=1S/C21H17ClF3N3O3S/c1-26-20(29)15-7-9-17(10-8-15)32(30,31)28(13-14-5-3-2-4-6-14)19-18(22)11-16(12-27-19)21(23,24)25/h2-12H,13H2,1H3,(H,26,29)","High Potency 
(less than 1 $\mu$M)",0.3506886773017133,-0.17984747536921303,-0.3656793449140597,0.2405452923213839,-0.04814423216994185,0.6849094115690433,-0.23389608106175921
CHEMBL3353593,538.85,2.0,5.87,32,O=C(O)c1ccc(S(=O)(=O)N(Cc2cccc(C(F)(F)F)c2)c2ncc(C(F)(F)F)cc2Cl)cc1,IC50,41.0,nM,7.39,,13.71,0.29,1.52,8.44,,"InChI=1S/C21H13ClF6N2O4S/c22-17-9-15(21(26,27)28)10-29-18(17)30(11-12-2-1-3-14(8-12)20(23,24)25)35(33,34)16-6-4-13(5-7-16)19(31)32/h1-10H,11H2,(H,31,32)","High Potency 
(less than 1 $\mu$M)",0.9311549091820646,0.8507126231515493,-0.3666640293119877,0.37062958964096243,-0.34861064498957856,-0.38841672350257656,-0.41481526668566476
CHEMBL3353602,524.95,2.0,5.9,41,CC1(c2ccc(CN(c3ncc(C(F)(F)F)cc3Cl)S(=O)(=O)c3ccc(C(=O)O)cc3)cc2)CC1,IC50,8.0,nM,8.1,,15.42,0.32,2.2,9.25,,"InChI=1S/C24H20ClF3N2O4S/c1-23(10-11-23)17-6-2-15(3-7-17)14-30(21-20(25)12-18(13-29-21)24(26,27)28)35(33,34)19-8-4-16(5-9-19)22(31)32/h2-9,12-13H,10-11,14H2,1H3,(H,31,32)","High Potency 
(less than 1 $\mu$M)",0.7843217768228861,0.8734455665012721,-0.3686949408827144,0.9863619302869695,0.1020889742398765,0.21477482347982152,-0.20243187486629766
CHEMBL3353604,527.91,1.0,4.81,43,CC(=O)Nc1ccc(CN(c2ncc(C(F)(F)F)cc2Cl)S(=O)(=O)c2ccc(C(=O)O)cc2)cc1,IC50,18216.0,nM,4.74,,8.98,0.18,-0.07,4.06,,"InChI=1S/C22H17ClF3N3O5S/c1-13(30)28-17-6-2-14(3-7-17)12-29(20-19(23)10-16(11-27-20)22(24,25)26)35(33,34)18-8-4-15(5-9-18)21(31)32/h2-11H,12H2,1H3,(H,28,30)(H,31,32)","Low Potency 
(larger than 10 $\mu$M)",0.8155898395410989,0.04748195812801378,0.7518759039594209,-1.9275263296715988,-2.0011759154975786,-1.798820487770242,-1.5632587928200197
CHEMBL3353609,505.3,2.0,5.5,48,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc(C(F)(F)F)cc2)c2ncc(Cl)cc2Cl)cc1,IC50,11.0,nM,7.96,,15.75,0.34,2.46,9.09,,"InChI=1S/C20H13Cl2F3N2O4S/c21-15-9-17(22)18(26-10-15)27(11-12-1-5-14(6-2-12)20(23,24)25)32(30,31)16-7-3-13(4-8-16)19(28)29/h1-10H,11H2,(H,28,29)","High Potency 
(less than 1 $\mu$M)",0.5767483199266364,0.570339655171636,-0.36851031255810285,0.8649499194553627,0.4025553870595132,0.4454068855613264,-0.24438414979358006
CHEMBL3943177,510.44,1.0,3.84,BDBM191692,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(F)c(C(F)(F)F)c4F)cs3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C22H15F5N4O3S/c1-30-14-5-3-4-10(16(14)19(33)31(2)21(30)34)8-15(32)29-20-28-13(9-35-20)11-6-7-12(23)17(18(11)24)22(25,26)27/h3-7,9H,8H2,1-2H3,(H,28,29,32)","Low Potency 
(larger than 10 $\mu$M)",0.6310448882954262,-0.687549876846353,0.24624046562336077,,,,
CHEMBL3906234,478.46,0.0,2.29,BDBM191695,Cn1nc2c(c1CC(=O)Nc1nc(-c3ccc(C(F)(F)F)cc3)cs1)c(=O)n(C)c(=O)n2C,IC50,10000.0,nM,,,,,,,,"InChI=1S/C20H17F3N6O3S/c1-27-16-15(17(31)28(2)19(27)32)13(29(3)26-16)8-14(30)25-18-24-12(9-33-18)10-4-6-11(7-5-10)20(21,22)23/h4-7,9H,8H2,1-3H3,(H,24,25,30)","Low Potency 
(larger than 10 $\mu$M)",0.29322304852229375,-1.862085283248692,0.24624046562336077,,,,
CHEMBL3894956,526.54,1.0,4.32,BDBM191706,CCc1sc2c(c1CC(=O)Nc1nc(-c3ccc(C(F)(F)F)c(F)c3)cs1)c(=O)n(C)c(=O)n2C,IC50,10000.0,nM,,,,,,,,"InChI=1S/C22H18F4N4O3S2/c1-4-15-11(17-18(32)29(2)21(33)30(3)19(17)35-15)8-16(31)28-20-27-14(9-34-20)10-5-6-12(13(23)7-10)22(24,25)26/h5-7,9H,4,8H2,1-3H3,(H,27,28,31)","Low Potency 
(larger than 10 $\mu$M)",0.8011177969992229,-0.32382278325078967,0.24624046562336077,,,,
CHEMBL3976535,563.34,1.0,4.38,BDBM191653,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4cc(Cl)c(OCC(F)(F)F)c(Cl)c4)cs3)coc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H15Cl2F3N4O5S/c1-29-17(32)15-10(6-34-18(15)30(2)20(29)33)5-14(31)28-19-27-13(7-36-19)9-3-11(22)16(12(23)4-9)35-8-21(24,25)26/h3-4,6-7H,5,8H2,1-2H3,(H,27,28,31)","Low Potency 
(larger than 10 $\mu$M)",1.189855874036474,-0.2783568965513446,0.24624046562336077,,,,
CHEMBL3942587,482.42,0.0,3.29,BDBM191711,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(F)c(C(F)(F)F)c4)cs3)coc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C20H14F4N4O4S/c1-27-16(30)15-10(7-32-17(15)28(2)19(27)31)6-14(29)26-18-25-13(8-33-18)9-3-4-12(21)11(5-9)20(22,23)24/h3-5,7-8H,6H2,1-2H3,(H,25,26,29)","Low Potency 
(larger than 10 $\mu$M)",0.3350546459426069,-1.1043205049246023,0.24624046562336077,,,,
